timestamp,n,i,campaign_id,campaign_name,adset_id,creative_id,ad_id,status,note
2026-04-18T20:08:32.284905+00:00,2,29,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921652610534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:08:48.255271+00:00,2,32,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921658780534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:09:01.738230+00:00,2,33,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921666110534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:09:01.741012+00:00,2,34,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921665920534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:09:09.149031+00:00,2,35,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921668410534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:09:09.155181+00:00,2,36,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921668450534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:09:19.666682+00:00,2,37,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921675290534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:09:26.810775+00:00,2,38,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921675690534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:09:32.637040+00:00,2,40,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921681730534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:09:32.634398+00:00,2,39,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921681740534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:09:39.087867+00:00,2,41,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921686620534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:09:49.825215+00:00,2,42,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921696860534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:09:57.993405+00:00,2,43,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921699440534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:10:02.381945+00:00,2,45,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921702150534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:09:57.994900+00:00,2,44,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921699430534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:10:13.605429+00:00,2,47,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921707490534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:10:07.714616+00:00,2,46,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921707500534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:10:21.420127+00:00,2,48,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921708400534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:10:32.279502+00:00,2,50,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921711720534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:10:26.190164+00:00,2,49,120241921605200534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921710250534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:10:57.353567+00:00,3,5,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921717230534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:10:57.347515+00:00,3,1,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921717190534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:10:57.351425+00:00,3,3,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921717200534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:10:57.348399+00:00,3,2,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921717220534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:10:57.353077+00:00,3,4,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921717210534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:11:22.725819+00:00,3,6,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921721140534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:11:22.761842+00:00,3,9,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921721220534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:11:26.922729+00:00,3,10,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921725200534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:11:22.728174+00:00,3,7,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921721150534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:11:22.761344+00:00,3,8,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921724900534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:11:46.004476+00:00,3,12,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921730500534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:11:37.925407+00:00,3,11,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921730130534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:11:58.306558+00:00,3,15,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921741180534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:11:51.802510+00:00,3,13,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921735650534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:11:58.305441+00:00,3,14,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921741170534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:12:03.486553+00:00,3,16,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921741200534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:12:10.550358+00:00,3,17,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921742430534,1566524131146332,,ERR_AD,Permissions error
2026-04-18T20:12:40.057941+00:00,3,22,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:12:20.333703+00:00,3,19,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921747640534,1566524131146332,,ERR_AD,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:12:29.186240+00:00,3,21,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921748730534,1566524131146332,,ERR_AD,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:12:29.184091+00:00,3,20,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921747620534,1566524131146332,,ERR_AD,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:12:20.329533+00:00,3,18,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],120241921747910534,1566524131146332,,ERR_AD,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:12:44.742318+00:00,3,23,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:12:52.804086+00:00,3,25,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:12:59.644103+00:00,3,28,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:12:59.639063+00:00,3,27,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:12:59.635528+00:00,3,26,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:12:52.802100+00:00,3,24,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:09.492215+00:00,3,31,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:09.487322+00:00,3,29,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:13.952777+00:00,3,32,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:09.490199+00:00,3,30,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:18.908307+00:00,3,33,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:19.603302+00:00,3,34,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:23.423723+00:00,3,36,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:23.421991+00:00,3,35,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:28.941926+00:00,3,38,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
2026-04-18T20:13:34.159051+00:00,3,39,120241921713960534,[ABO]-[lpjaro]-[Ventas]-[VID]+[IMG],,,,ERR_ADSET,There have been too many calls to this ad-account. Wait a bi
