timestamp,n,i,campaign_id,campaign_name,adset_id,creative_id,ad_id,status,note
2026-04-16T21:07:19.450107+00:00,2,14,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242720960600475,1720396529125558,120242720986740475,OK,
2026-04-16T21:07:28.182069+00:00,2,16,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242720974080475,1720396529125558,120242720989500475,OK,
2026-04-16T21:07:44.593067+00:00,2,17,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242720987740475,1720396529125558,120242721008640475,OK,
2026-04-16T21:07:44.910945+00:00,2,19,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242720995330475,1720396529125558,120242721009840475,OK,
2026-04-16T21:07:44.845180+00:00,2,18,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242720996460475,1720396529125558,120242721010240475,OK,
2026-04-16T21:07:53.603318+00:00,2,21,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721001940475,1720396529125558,120242721027750475,OK,
2026-04-16T21:07:53.601798+00:00,2,20,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721001890475,1720396529125558,120242721028600475,OK,
2026-04-16T21:08:16.434583+00:00,2,25,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721030860475,1720396529125558,120242721046100475,OK,
2026-04-16T21:08:08.114997+00:00,2,23,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721029740475,1720396529125558,120242721048130475,OK,
2026-04-16T21:08:07.963361+00:00,2,22,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721030200475,1720396529125558,120242721061890475,OK,
2026-04-16T21:08:08.544748+00:00,2,24,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721029780475,1720396529125558,120242721061920475,OK,
2026-04-16T21:08:24.963079+00:00,2,26,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721053950475,1720396529125558,120242721079770475,OK,
2026-04-16T21:08:32.873297+00:00,2,28,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721071550475,1720396529125558,120242721080500475,OK,
2026-04-16T21:08:32.494698+00:00,2,27,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721071520475,1720396529125558,120242721080150475,OK,
2026-04-16T21:08:41.418972+00:00,2,29,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721076860475,1720396529125558,120242721095010475,OK,
2026-04-16T21:08:41.421344+00:00,2,30,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721076930475,1720396529125558,120242721096190475,OK,
2026-04-16T21:08:56.021983+00:00,2,32,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721103650475,1720396529125558,120242721120020475,OK,
2026-04-16T21:08:55.490449+00:00,2,31,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721089170475,1720396529125558,120242721127300475,OK,
2026-04-16T21:09:03.409447+00:00,2,34,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721115660475,1720396529125558,120242721144250475,OK,
2026-04-16T21:09:03.406139+00:00,2,33,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721116410475,1720396529125558,120242721144880475,OK,
2026-04-16T21:09:03.411905+00:00,2,35,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721115620475,1720396529125558,120242721147410475,OK,
2026-04-16T21:09:27.727184+00:00,2,38,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721150920475,1720396529125558,120242721164200475,OK,
2026-04-16T21:09:20.006841+00:00,2,36,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721147090475,1720396529125558,120242721179950475,OK,
2026-04-16T21:09:27.888646+00:00,2,39,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721159300475,1720396529125558,120242721181600475,OK,
2026-04-16T21:09:26.621169+00:00,2,37,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721147460475,1720396529125558,120242721182810475,OK,
2026-04-16T21:09:35.895059+00:00,2,40,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721170120475,1720396529125558,120242721205450475,OK,
2026-04-16T21:09:43.233073+00:00,2,41,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721188600475,1720396529125558,120242721205870475,OK,
2026-04-16T21:09:51.422646+00:00,2,43,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721201150475,1720396529125558,120242721217860475,OK,
2026-04-16T21:09:51.419946+00:00,2,42,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721201140475,1720396529125558,120242721220120475,OK,
2026-04-16T21:09:51.579070+00:00,2,44,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721201060475,1720396529125558,120242721232760475,OK,
2026-04-16T21:10:14.028842+00:00,2,47,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721227780475,1720396529125558,120242721248820475,OK,
2026-04-16T21:10:14.325016+00:00,2,48,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721235310475,1720396529125558,120242721247990475,OK,
2026-04-16T21:10:07.045969+00:00,2,46,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721226530475,1720396529125558,120242721247190475,OK,
2026-04-16T21:10:07.040626+00:00,2,45,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721226580475,1720396529125558,120242721248800475,OK,
2026-04-16T21:10:22.571714+00:00,2,49,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721243120475,1720396529125558,120242721257840475,OK,
2026-04-16T21:10:37.529004+00:00,2,50,120242720879300475,[Dương Mi]-[03_L1_V12]-#2,120242721259550475,1720396529125558,120242721276600475,OK,
2026-04-16T21:10:56.135073+00:00,3,1,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721288450475,1720396529125558,120242721302890475,OK,
2026-04-16T21:10:56.135471+00:00,3,2,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721288380475,1720396529125558,120242721303570475,OK,
2026-04-16T21:10:56.136084+00:00,3,4,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721288340475,1720396529125558,120242721307190475,OK,
2026-04-16T21:10:56.135904+00:00,3,3,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721288480475,1720396529125558,120242721307160475,OK,
2026-04-16T21:10:56.136246+00:00,3,5,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721298340475,1720396529125558,120242721308550475,OK,
2026-04-16T21:11:11.798603+00:00,3,6,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721306520475,1720396529125558,120242721326930475,OK,
2026-04-16T21:11:12.322296+00:00,3,7,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721315570475,1720396529125558,120242721327920475,OK,
2026-04-16T21:11:20.946026+00:00,3,9,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721323480475,1720396529125558,120242721343560475,OK,
2026-04-16T21:11:20.943520+00:00,3,8,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721323410475,1720396529125558,120242721344340475,OK,
2026-04-16T21:11:20.949435+00:00,3,10,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721323880475,1720396529125558,120242721352500475,OK,
2026-04-16T21:11:43.812316+00:00,3,13,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721346410475,1720396529125558,120242721359050475,OK,
2026-04-16T21:11:37.030212+00:00,3,11,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721345950475,1720396529125558,120242721367820475,OK,
2026-04-16T21:11:44.479431+00:00,3,14,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721354410475,1720396529125558,120242721368220475,OK,
2026-04-16T21:11:37.035793+00:00,3,12,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721346010475,1720396529125558,120242721368660475,OK,
2026-04-16T21:11:52.965367+00:00,3,15,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721365410475,1720396529125558,120242721378530475,OK,
2026-04-16T21:12:00.038147+00:00,3,16,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721374720475,1720396529125558,120242721384280475,OK,
2026-04-16T21:12:07.741566+00:00,3,18,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721381880475,1720396529125558,120242721393080475,OK,
2026-04-16T21:12:07.736336+00:00,3,17,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721381490475,1720396529125558,120242721406470475,OK,
2026-04-16T21:12:07.743204+00:00,3,19,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721381540475,1720396529125558,120242721406870475,OK,
2026-04-16T21:12:15.758777+00:00,3,20,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721389720475,1720396529125558,120242721407940475,OK,
2026-04-16T21:12:23.970764+00:00,3,21,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721402440475,1720396529125558,120242721424110475,OK,
2026-04-16T21:12:31.489702+00:00,3,22,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721403290475,1720396529125558,120242721424710475,OK,
2026-04-16T21:12:40.213035+00:00,3,24,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721419720475,1720396529125558,120242721434450475,OK,
2026-04-16T21:12:40.210370+00:00,3,23,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721419810475,1720396529125558,120242721435040475,OK,
2026-04-16T21:12:40.217519+00:00,3,25,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721419780475,1720396529125558,120242721435250475,OK,
2026-04-16T21:12:55.012571+00:00,3,26,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721429470475,1720396529125558,120242721456430475,OK,
2026-04-16T21:12:55.016705+00:00,3,27,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721443250475,1720396529125558,120242721458570475,OK,
2026-04-16T21:13:04.001049+00:00,3,28,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721443960475,1720396529125558,120242721461130475,OK,
2026-04-16T21:13:04.010966+00:00,3,30,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721448470475,1720396529125558,120242721468620475,OK,
2026-04-16T21:13:04.007082+00:00,3,29,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721450440475,1720396529125558,120242721482970475,OK,
2026-04-16T21:13:19.519737+00:00,3,32,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721479260475,1720396529125558,120242721497160475,OK,
2026-04-16T21:13:19.517016+00:00,3,31,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721479310475,1720396529125558,120242721497590475,OK,
2026-04-16T21:13:27.632850+00:00,3,33,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721492370475,1720396529125558,120242721508180475,OK,
2026-04-16T21:13:27.636303+00:00,3,34,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721492430475,1720396529125558,120242721507240475,OK,
2026-04-16T21:13:36.043356+00:00,3,35,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721498100475,1720396529125558,120242721530250475,OK,
2026-04-16T21:13:43.510756+00:00,3,36,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721513920475,1720396529125558,120242721530760475,OK,
2026-04-16T21:13:43.907861+00:00,3,37,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721513950475,1720396529125558,120242721531600475,OK,
2026-04-16T21:13:50.289811+00:00,3,39,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721526250475,1720396529125558,120242721544000475,OK,
2026-04-16T21:13:50.287756+00:00,3,38,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721526260475,1720396529125558,120242721541900475,OK,
2026-04-16T21:14:07.213781+00:00,3,42,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721552480475,1720396529125558,120242721571280475,OK,
2026-04-16T21:14:15.120632+00:00,3,43,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721563130475,1720396529125558,120242721580350475,OK,
2026-04-16T21:14:06.629129+00:00,3,40,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721552230475,1720396529125558,120242721578970475,OK,
2026-04-16T21:14:07.080583+00:00,3,41,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721552180475,1720396529125558,120242721573960475,OK,
2026-04-16T21:14:15.123161+00:00,3,44,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721563080475,1720396529125558,120242721588240475,OK,
2026-04-16T21:14:31.592604+00:00,3,45,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721589190475,1720396529125558,120242721602260475,OK,
2026-04-16T21:14:46.710488+00:00,3,49,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721599140475,1720396529125558,120242721615970475,OK,
2026-04-16T21:14:38.761788+00:00,3,48,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721598060475,1720396529125558,120242721617390475,OK,
2026-04-16T21:14:38.759053+00:00,3,47,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721598340475,1720396529125558,120242721628690475,OK,
2026-04-16T21:14:38.758572+00:00,3,46,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721598110475,1720396529125558,120242721629060475,OK,
2026-04-16T21:14:53.530667+00:00,3,50,120242721278460475,[Dương Mi]-[03_L1_V12]-#3,120242721622670475,1720396529125558,120242721631260475,OK,
2026-04-16T21:15:18.568982+00:00,4,2,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721646470475,1720396529125558,120242721670180475,OK,
2026-04-16T21:15:18.577389+00:00,4,5,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721661130475,1720396529125558,120242721676720475,OK,
2026-04-16T21:15:18.567676+00:00,4,1,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721661190475,1720396529125558,120242721675570475,OK,
2026-04-16T21:15:18.574789+00:00,4,4,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721661650475,1720396529125558,120242721678620475,OK,
2026-04-16T21:15:18.571770+00:00,4,3,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721661670475,1720396529125558,120242721679570475,OK,
2026-04-16T21:15:36.177026+00:00,4,6,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721681680475,1720396529125558,120242721698310475,OK,
2026-04-16T21:15:42.654514+00:00,4,7,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721682270475,1720396529125558,120242721709690475,OK,
2026-04-16T21:15:42.659355+00:00,4,8,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721693880475,1720396529125558,120242721710440475,OK,
2026-04-16T21:15:42.663397+00:00,4,9,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721694190475,1720396529125558,120242721710890475,OK,
2026-04-16T21:15:42.667561+00:00,4,10,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721694140475,1720396529125558,120242721723150475,OK,
2026-04-16T21:16:07.357705+00:00,4,14,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721729270475,1720396529125558,120242721743660475,OK,
2026-04-16T21:16:06.815568+00:00,4,12,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721718550475,1720396529125558,120242721744220475,OK,
2026-04-16T21:15:59.573349+00:00,4,11,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721717590475,1720396529125558,120242721744600475,OK,
2026-04-16T21:16:07.076007+00:00,4,13,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721729340475,1720396529125558,120242721745130475,OK,
2026-04-16T21:16:16.295140+00:00,4,15,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721738930475,1720396529125558,120242721770350475,OK,
2026-04-16T21:16:31.086057+00:00,4,18,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721765320475,1720396529125558,120242721779100475,OK,
2026-04-16T21:16:31.549466+00:00,4,19,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721765360475,1720396529125558,120242721779880475,OK,
2026-04-16T21:16:31.082913+00:00,4,17,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721765230475,1720396529125558,120242721794120475,OK,
2026-04-16T21:16:31.079166+00:00,4,16,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721765250475,1720396529125558,120242721794470475,OK,
2026-04-16T21:16:55.207916+00:00,4,22,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721790620475,1720396529125558,120242721804250475,OK,
2026-04-16T21:16:54.686687+00:00,4,21,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721788550475,1720396529125558,120242721816610475,OK,
2026-04-16T21:16:48.101897+00:00,4,20,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721780830475,1720396529125558,120242721816440475,OK,
2026-04-16T21:17:10.449254+00:00,4,25,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721812850475,1720396529125558,120242721832080475,OK,
2026-04-16T21:17:02.704325+00:00,4,23,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721812190475,1720396529125558,120242721833950475,OK,
2026-04-16T21:17:02.707427+00:00,4,24,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721812260475,1720396529125558,120242721844880475,OK,
2026-04-16T21:17:19.378044+00:00,4,26,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721838430475,1720396529125558,120242721867010475,OK,
2026-04-16T21:17:27.341132+00:00,4,29,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721851770475,1720396529125558,120242721868330475,OK,
2026-04-16T21:17:19.381756+00:00,4,27,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721838710475,1720396529125558,120242721867390475,OK,
2026-04-16T21:17:26.670001+00:00,4,28,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721839650475,1720396529125558,120242721867420475,OK,
2026-04-16T21:17:35.950271+00:00,4,30,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721862360475,1720396529125558,120242721875590475,OK,
2026-04-16T21:17:51.666201+00:00,4,34,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721894290475,1720396529125558,120242721916950475,OK,
2026-04-16T21:17:51.663176+00:00,4,33,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721894300475,1720396529125558,120242721917730475,OK,
2026-04-16T21:17:50.392439+00:00,4,31,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721877390475,1720396529125558,120242721917710475,OK,
2026-04-16T21:17:51.659377+00:00,4,32,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721877740475,1720396529125558,120242721919380475,OK,
2026-04-16T21:18:04.169394+00:00,4,35,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721901370475,1720396529125558,120242721928540475,OK,
2026-04-16T21:18:18.531246+00:00,4,36,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721923430475,1720396529125558,120242721940130475,OK,
2026-04-16T21:18:18.787508+00:00,4,38,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721933520475,1720396529125558,120242721966750475,OK,
2026-04-16T21:18:19.028505+00:00,4,39,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721934010475,1720396529125558,120242721968790475,OK,
2026-04-16T21:18:18.719116+00:00,4,37,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721933490475,1720396529125558,120242721967180475,OK,
2026-04-16T21:18:27.971367+00:00,4,40,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721943450475,1720396529125558,120242721972840475,OK,
2026-04-16T21:18:35.956182+00:00,4,41,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721960750475,1720396529125558,120242721973440475,OK,
2026-04-16T21:18:51.444918+00:00,4,42,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721984830475,1720396529125558,120242721999330475,OK,
2026-04-16T21:19:00.036997+00:00,4,45,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721986520475,1720396529125558,120242721999680475,OK,
2026-04-16T21:19:00.040608+00:00,4,46,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721986490475,1720396529125558,120242722021190475,OK,
2026-04-16T21:18:51.449265+00:00,4,43,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721984770475,1720396529125558,120242722019740475,OK,
2026-04-16T21:18:51.453106+00:00,4,44,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242721984210475,1720396529125558,120242722020340475,OK,
2026-04-16T21:19:14.231096+00:00,4,47,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242722011370475,1720396529125558,120242722030210475,OK,
2026-04-16T21:19:14.433009+00:00,4,48,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242722025660475,1720396529125558,120242722040170475,OK,
2026-04-16T21:19:24.506092+00:00,4,49,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242722026350475,1720396529125558,120242722040220475,OK,
2026-04-16T21:19:24.509928+00:00,4,50,120242721633330475,[Dương Mi]-[03_L1_V12]-#4,120242722032310475,1720396529125558,120242722060310475,OK,
2026-04-16T21:19:53.274776+00:00,5,4,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722079290475,1720396529125558,120242722095340475,OK,
2026-04-16T21:19:53.273604+00:00,5,3,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722079310475,1720396529125558,120242722095000475,OK,
2026-04-16T21:19:53.272861+00:00,5,2,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722089130475,1720396529125558,120242722104750475,OK,
2026-04-16T21:19:53.271486+00:00,5,1,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722079980475,1720396529125558,120242722102960475,OK,
2026-04-16T21:19:53.275977+00:00,5,5,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722079360475,1720396529125558,120242722103010475,OK,
2026-04-16T21:20:11.525687+00:00,5,6,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722100350475,1720396529125558,120242722115940475,OK,
2026-04-16T21:20:18.792683+00:00,5,8,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722112180475,1720396529125558,120242722146550475,OK,
2026-04-16T21:20:11.666168+00:00,5,7,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722111750475,1720396529125558,120242722146820475,OK,
2026-04-16T21:20:18.815032+00:00,5,10,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722120300475,1720396529125558,120242722147410475,OK,
2026-04-16T21:20:18.804063+00:00,5,9,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722120350475,1720396529125558,120242722148260475,OK,
2026-04-16T21:20:27.867281+00:00,5,11,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722134010475,1720396529125558,120242722157390475,OK,
2026-04-16T21:20:44.732519+00:00,5,14,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722164020475,1720396529125558,120242722181010475,OK,
2026-04-16T21:20:44.454806+00:00,5,12,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722163610475,1720396529125558,120242722197660475,OK,
2026-04-16T21:20:44.912375+00:00,5,15,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722163940475,1720396529125558,120242722197450475,OK,
2026-04-16T21:20:52.674629+00:00,5,16,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722175380475,1720396529125558,120242722198760475,OK,
2026-04-16T21:20:44.596209+00:00,5,13,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722164610475,1720396529125558,120242722198410475,OK,
2026-04-16T21:21:19.280984+00:00,5,18,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722207920475,1720396529125558,120242722226790475,OK,
2026-04-16T21:21:10.331138+00:00,5,17,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722193690475,1720396529125558,120242722225430475,OK,
2026-04-16T21:21:36.705991+00:00,5,22,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722233520475,1720396529125558,120242722256870475,OK,
2026-04-16T21:21:19.292010+00:00,5,19,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722218400475,1720396529125558,120242722255970475,OK,
2026-04-16T21:21:19.296713+00:00,5,20,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722217930475,1720396529125558,120242722257460475,OK,
2026-04-16T21:21:19.303153+00:00,5,21,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722217990475,1720396529125558,120242722255890475,OK,
2026-04-16T21:21:36.710775+00:00,5,23,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722252650475,1720396529125558,120242722268950475,OK,
2026-04-16T21:21:54.030568+00:00,5,24,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722263540475,1720396529125558,120242722291420475,OK,
2026-04-16T21:22:03.884148+00:00,5,28,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722295970475,1720396529125558,120242722325930475,OK,
2026-04-16T21:21:54.038393+00:00,5,26,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722282170475,1720396529125558,120242722325950475,OK,
2026-04-16T21:22:12.932005+00:00,5,29,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722317100475,1720396529125558,120242722329690475,OK,
2026-04-16T21:21:54.041515+00:00,5,27,120242722064490475,[Dương Mi]-[03_L1_V12]-#5,120242722282360475,1720396529125558,120242722328680475,OK,
